start
halfway
(10000, 5392)
         2949286 function calls (2915701 primitive calls) in 14.653 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      108    0.000    0.000    0.000    0.000 patches.py:2170(<genexpr>)
      144    0.000    0.000    0.000    0.000 pyparsing.py:4026(<genexpr>)
        1    0.000    0.000    0.000    0.000 fontconfig_pattern.py:27(FontconfigPatternParser)
        1    0.000    0.000    0.000    0.000 subprocess.py:141(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 rrule.py:1416(_rrulestr)
       36    0.000    0.000    0.000    0.000 function_base.py:18(_linspace_dispatcher)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:74(_add_types)
        1    0.000    0.000    0.000    0.000 calendar.py:412(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 pathlib.py:945(Path)
        1    0.000    0.000    0.000    0.000 dates.py:1159(RRuleLocator)
        2    0.000    0.000    0.000    0.000 rcsetup.py:289(_validate_color_or_linecolor)
        1    0.000    0.000    0.000    0.000 {built-in method gc.collect}
      192    0.000    0.000    0.000    0.000 {built-in method math.floor}
        1    0.000    0.000    0.000    0.000 pathlib.py:112(_WindowsFlavour)
        1    0.000    0.000    0.000    0.000 posixpath.py:150(dirname)
        1    0.000    0.000    0.000    0.000 pathlib.py:1285(exists)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:912(_BackendTk)
       18    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:18(type_aliases_gen)
        3    0.000    0.000    0.000    0.000 ufunclike.py:41(_fix_out_named_y)
        1    0.000    0.000    0.000    0.000 _cm.py:158(<dictcomp>)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3774(__init__)
        1    0.000    0.000    0.000    0.000 dates.py:1898(_SwitchableDateConverter)
        1    0.000    0.000    0.000    0.000 _mathtext.py:444(UnicodeFonts)
       15    0.000    0.000    0.000    0.000 pyparsing.py:4861(__str__)
        8    0.000    0.000    0.000    0.000 rcsetup.py:215(_validate_pathlike)
        1    0.000    0.000    0.000    0.000 __init__.py:1231(__init__)
       77    0.000    0.000    0.000    0.000 typing.py:1031(__eq__)
        1    0.000    0.000    0.000    0.000 transforms.py:1161(LockableBbox)
        1    0.000    0.000    0.000    0.000 transforms.py:1895(Affine2D)
        1    0.000    0.000    0.000    0.000 ImageTk.py:65(PhotoImage)
       17    0.000    0.000    0.000    0.000 threading.py:267(__exit__)
        2    0.000    0.000    0.000    0.000 calendar.py:57(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:1455(CirclePolygon)
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        1    0.000    0.000    0.000    0.000 ticker.py:383(ScalarFormatter)
       97    0.000    0.000    0.000    0.000 pyparsing.py:5705(<genexpr>)
        6    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
        9    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 triangulation.py:1(<module>)
        6    0.000    0.000    0.000    0.000 __init__.py:250(_logged_cached)
       24    0.000    0.000    0.000    0.000 synchronize.py:90(_make_methods)
       43    0.000    0.000    0.000    0.000 __init__.py:1799(_str_equal)
        3    0.000    0.000    0.000    0.000 pyparsing.py:5162(__init__)
       16    0.000    0.000    0.000    0.000 threading.py:273(_release_save)
        1    0.000    0.000    0.000    0.000 ticker.py:1933(MaxNLocator)
        1    0.000    0.000    0.000    0.000 transforms.py:1694(TransformWrapper)
       11    0.000    0.000    0.000    0.000 pyparsing.py:646(__iter__)
       56    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        1    0.000    0.000    0.000    0.000 _backend_tk.py:508(NavigationToolbar2Tk)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:381(__subclasshook__)
        1    0.000    0.000    0.000    0.000 core.py:2381(_MaskedPrintOption)
        1    0.000    0.000    0.000    0.000 font.py:26(Font)
       32    0.000    0.000    0.000    0.000 codecs.py:260(__init__)
        1    0.000    0.000    0.000    0.000 geo.py:14(GeoAxes)
        1    0.000    0.000    0.000    0.000 __init__.py:872(__init__)
        1    0.000    0.000    0.000    0.000 polynomial.py:1471(Polynomial)
        1    0.000    0.000    0.000    0.000 __init__.py:4019(Image)
        1    0.000    0.000    0.000    0.000 colors.py:1991(LightSource)
       20    0.000    0.000    0.000    0.000 mixins.py:16(_binary_method)
        1    0.000    0.000    0.000    0.000 tz.py:1470(__get_gettz)
        1    0.000    0.000    0.000    0.000 ImageFile.py:579(PyDecoder)
        1    0.000    0.000    0.000    0.000 polar.py:145(InvertedPolarTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2637(BboxTransformFrom)
        1    0.000    0.000    0.000    0.000 filedialog.py:33(FileDialog)
        1    0.000    0.000    0.000    0.000 subprocess.py:700(Popen)
       51    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.000    0.000 polar.py:112(PolarAffine)
        1    0.000    0.000    0.000    0.000 backend_tools.py:895(ToolHelpBase)
        1    0.000    0.000    0.000    0.000 dates.py:1628(SecondLocator)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:121(_add_integer_aliases)
      101    0.000    0.000    0.000    0.000 enum.py:559(<lambda>)
       34    0.000    0.000    0.000    0.000 _collections_abc.py:315(__subclasshook__)
        1    0.000    0.000    0.000    0.000 __init__.py:550(IntVar)
        1    0.000    0.000    0.000    0.000 __init__.py:2274(Tk)
        1    0.000    0.000    0.000    0.000 ElementTree.py:477(QName)
        1    0.000    0.000    0.000    0.000 _datasource.py:74(_FileOpeners)
        1    0.000    0.000    0.000    0.000 _base.py:1314(ArtistList)
        1    0.000    0.000    0.000    0.000 _factories.py:26(__init__)
        1    0.000    0.000    0.000    0.000 colors.py:1012(ListedColormap)
        8    0.000    0.000    0.000    0.000 fromnumeric.py:1928(shape)
        1    0.000    0.000    0.000    0.000 datetime.py:1563(datetime)
        1    0.000    0.000    0.000    0.000 contextlib.py:75(__call__)
       63    0.000    0.000    0.000    0.000 abc.py:7(abstractmethod)
        1    0.000    0.000    0.000    0.000 scale.py:406(SymmetricalLogScale)
        1    0.000    0.000    0.000    0.000 transforms.py:2699(AffineDeltaTransform)
       24    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
       38    0.000    0.000    0.000    0.000 __init__.py:23(<genexpr>)
       28    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
      178    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
        1    0.000    0.000    0.000    0.000 tricontour.py:8(TriContourSet)
        1    0.000    0.000    0.000    0.000 streamplot.py:252(DomainMap)
        1    0.000    0.000    0.000    0.000 _mathtext.py:223(TruetypeFonts)
        1    0.000    0.000    0.000    0.000 cm.py:101(ColormapRegistry)
        1    0.000    0.000    0.000    0.000 transforms.py:2729(TransformedPath)
        1    0.000    0.000    0.000    0.000 process.py:399(__init__)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4096(Or)
       28    0.000    0.000    0.000    0.000 __init__.py:193(_checkLevel)
       36    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 dviread.py:724(Tfm)
        1    0.000    0.000    0.000    0.000 tz.py:41(tzutc)
        3    0.000    0.000    0.000    0.000 pyparsing.py:2434(suppress)
        1    0.000    0.000    0.000    0.000 ImageFile.py:311(StubImageFile)
        1    0.000    0.000    0.000    0.000 platform.py:767(uname_result)
        2    0.000    0.000    0.000    0.000 typing.py:664(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:899(PathPatch)
       42    0.000    0.000    0.000    0.000 pyparsing.py:1561(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:1906(CallWrapper)
        1    0.000    0.000    0.000    0.000 axis3d.py:519(XAxis)
       31    0.000    0.000    0.000    0.000 inspect.py:209(ismethoddescriptor)
        1    0.000    0.000    0.000    0.000 legend_handler.py:47(HandlerBase)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5102(Combine)
        1    0.000    0.000    0.000    0.000 __init__.py:3014(Checkbutton)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3018(CloseMatch)
        1    0.000    0.000    0.000    0.000 uuid.py:713(uuid4)
        1    0.000    0.000    0.000    0.000 ticker.py:1575(Locator)
        1    0.000    0.000    0.000    0.000 legend_handler.py:450(HandlerRegularPolyCollection)
        1    0.000    0.000    0.000    0.000 scale.py:243(InvertedLogTransform)
      192    0.000    0.000    0.000    0.000 {method 'random' of '_random.Random' objects}
        3    0.000    0.000    0.000    0.000 six.py:85(_import_module)
        2    0.000    0.000    0.000    0.000 dataclasses.py:1050(<listcomp>)
        1    0.000    0.000    0.000    0.000 scale.py:486(LogisticTransform)
        3    0.000    0.000    0.000    0.000 deprecation.py:442(<listcomp>)
       11    0.000    0.000    0.000    0.000 dataclasses.py:346(field)
       64    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
       69    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
        9    0.000    0.000    0.000    0.000 deprecation.py:466(deprecate_method_override)
        1    0.000    0.000    0.000    0.000 legend_handler.py:418(HandlerLineCollection)
        1    0.000    0.000    0.000    0.000 Image.py:3286(_apply_env_variables)
        1    0.000    0.000    0.000    0.000 __init__.py:22(<listcomp>)
        1    0.000    0.000    0.000    0.000 re.py:314(_compile_repl)
        1    0.000    0.000    0.000    0.000 __init__.py:4169(BitmapImage)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3770(LineEnd)
        1    0.000    0.000    0.000    0.000 ImageColor.py:1(<module>)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:71(_from_ctypes_scalar)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3822(WordStart)
        1    0.000    0.000    0.000    0.000 ticker.py:1890(_Edge_integer)
        3    0.000    0.000    0.000    0.000 function_base.py:4373(<listcomp>)
       48    0.000    0.000    0.000    0.000 threading.py:553(is_set)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       71    0.000    0.000    0.000    0.000 pyparsing.py:2441(leaveWhitespace)
        1    0.000    0.000    0.000    0.000 calendar.py:52(_localized_month)
       55    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 _dtype.py:1(<module>)
       32    0.000    0.000    0.000    0.000 {built-in method posix.waitstatus_to_exitcode}
        2    0.000    0.000    0.000    0.000 arrayprint.py:465(decorating_function)
        4    0.000    0.000    0.000    0.000 rcsetup.py:252(validate_backend)
       84    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 pyparsing.py:4627(NotAny)
        1    0.000    0.000    0.000    0.000 commondialog.py:1(<module>)
        2    0.000    0.000    0.000    0.000 dataclasses.py:393(_recursive_repr)
       36    0.000    0.000    0.000    0.000 fromnumeric.py:3127(ndim)
        1    0.000    0.000    0.000    0.000 _enums.py:17(_AutoStringNameEnum)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5169(Dict)
        1    0.000    0.000    0.000    0.000 ticker.py:1100(LogFormatterSciNotation)
        1    0.000    0.000    0.000    0.000 patches.py:2394(DArrow)
        1    0.000    0.000    0.000    0.000 pprint.py:106(PrettyPrinter)
        1    0.000    0.000    0.000    0.000 posixpath.py:376(abspath)
        1    0.000    0.000    0.000    0.000 tz.py:132(tzoffset)
       32    0.000    0.000    0.000    0.000 __init__.py:1810(_str_lower_equal)
        1    0.000    0.000    0.000    0.000 rrule.py:1305(rruleset)
        5    0.000    0.000    0.000    0.000 datetime.py:384(_check_date_fields)
      165    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        1    0.000    0.000    0.000    0.000 art3d.py:160(Line3D)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1993(Chebyshev)
        1    0.000    0.000    0.000    0.000 subprocess.py:646(_use_posix_spawn)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:149(_set_up_aliases)
       85    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
        4    0.000    0.000    0.000    0.000 pool.py:157(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3581(__init__)
       17    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 collections.py:1859(TriMesh)
        1    0.000    0.000    0.000    0.000 GimpPaletteFile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sre_parse.py:981(parse_template)
       12    0.000    0.000    0.000    0.000 {method 'getbuffer' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:628(<dictcomp>)
        1    0.000    0.000    0.000    0.000 threading.py:986(_set_tstate_lock)
        2    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        1    0.000    0.000    0.000    0.000 _common.py:149(_tzinfo)
       14    0.000    0.000    0.000    0.000 pyparsing.py:3233(charsAsStr)
        6    0.000    0.000    0.000    0.000 six.py:131(__init__)
        1    0.000    0.000    0.000    0.000 ufunclike.py:16(_deprecate_out_named_y)
        1    0.000    0.000    0.000    0.000 defmatrix.py:72(matrix)
      138    0.000    0.000    0.000    0.000 pyparsing.py:1643(postParse)
        1    0.000    0.000    0.000    0.000 PaletteFile.py:1(<module>)
       81    0.000    0.000    0.000    0.000 typing.py:1022(<genexpr>)
        3    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
       34    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:61(<genexpr>)
        1    0.000    0.000    0.000    0.000 pathlib.py:282(_NormalAccessor)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
       36    0.000    0.000    0.000    0.000 util.py:44(sub_debug)
        1    0.000    0.000    0.000    0.000 parse.py:796(Quoter)
        2    0.000    0.000    0.000    0.000 core.py:2948(_update_from)
        7    0.000    0.000    0.000    0.000 legend_handler.py:144(__init__)
        5    0.000    0.000    0.000    0.000 __init__.py:214(<dictcomp>)
        1    0.000    0.000    0.000    0.000 context.py:30(BaseContext)
       39    0.000    0.000    0.000    0.000 enum.py:245(<genexpr>)
       95    0.000    0.000    0.000    0.000 pyparsing.py:285(<genexpr>)
       50    0.000    0.000    0.000    0.000 enum.py:801(value)
        1    0.000    0.000    0.000    0.000 polar.py:227(ThetaLocator)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6929(TestParseResultsAsserts)
        1    0.000    0.000    0.000    0.000 colors.py:1659(PowerNorm)
        1    0.000    0.000    0.000    0.000 random.py:103(Random)
        1    0.000    0.000    0.000    0.000 dates.py:1235(AutoDateLocator)
       42    0.000    0.000    0.000    0.000 pyparsing.py:696(haskeys)
       77    0.000    0.000    0.000    0.000 signal.py:16(<lambda>)
        1    0.000    0.000    0.000    0.000 pool.py:80(MaybeEncodingError)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1866(enablePackrat)
        3    0.000    0.000    0.000    0.000 function_base.py:4360(<listcomp>)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:440(_setdef)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
       31    0.000    0.000    0.000    0.000 inspect.py:404(isbuiltin)
        1    0.000    0.000    0.000    0.000 _dtype_ctypes.py:1(<module>)
        2    0.000    0.000    0.000    0.000 six.py:119(_resolve)
        1    0.000    0.000    0.000    0.000 tokenize.py:286(_get_normal_name)
       46    0.000    0.000    0.000    0.000 deprecation.py:176(__set_name__)
        1    0.000    0.000    0.000    0.000 socket.py:214(socket)
        8    0.000    0.000    0.000    0.000 rrule.py:76(<genexpr>)
        1    0.000    0.000    0.000    0.000 _mathtext.py:647(StixFonts)
       58    0.000    0.000    0.000    0.000 pyparsing.py:642(__bool__)
       11    0.000    0.000    0.000    0.000 dataclasses.py:450(_field_init)
        8    0.000    0.000    0.000    0.000 fontconfig_pattern.py:144(_name)
        1    0.000    0.000    0.000    0.000 __init__.py:194(<dictcomp>)
       18    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        3    0.000    0.000    0.000    0.000 six.py:194(find_spec)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3987(And)
       14    0.000    0.000    0.000    0.000 mixins.py:26(_reflected_binary_method)
       30    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
       37    0.000    0.000    0.000    0.000 version.py:271(<genexpr>)
        1    0.000    0.000    0.000    0.000 tripcolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ImageMode.py:1(<module>)
        2    0.000    0.000    0.000    0.000 datetime.py:792(__new__)
       17    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
        2    0.000    0.000    0.000    0.000 datetime.py:1239(__new__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4928(__init__)
        7    0.000    0.000    0.000    0.000 process.py:234(ident)
       57    0.000    0.000    0.000    0.000 __init__.py:152(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:567(__init__)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
        1    0.000    0.000    0.000    0.000 patches.py:2693(_Base)
        1    0.000    0.000    0.000    0.000 dviread.py:773(PsfontsMap)
        1    0.000    0.000    0.000    0.000 font_manager.py:1028(FontManager)
        1    0.000    0.000    0.000    0.000 __init__.py:21(__deprecated_private_func)
        1    0.000    0.000    0.000    0.000 index_tricks.py:307(AxisConcatenator)
       49    0.000    0.000    0.000    0.000 multiarray.py:1071(copyto)
       36    0.000    0.000    0.000    0.000 __init__.py:80(<genexpr>)
       78    0.000    0.000    0.000    0.000 signal.py:21(<lambda>)
       36    0.000    0.000    0.000    0.000 context.py:187(get_context)
        3    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(empty_like)
        2    0.000    0.000    0.000    0.000 os.py:688(__delitem__)
        1    0.000    0.000    0.000    0.000 _factories.py:56(__init__)
       71    0.000    0.000    0.000    0.000 {built-in method _operator.index}
       56    0.000    0.000    0.000    0.000 pathlib.py:412(_select_from)
        7    0.000    0.000    0.000    0.000 pyparsing.py:5750(tokenMap)
       40    0.000    0.000    0.000    0.000 colors.py:282(<genexpr>)
        1    0.000    0.000    0.000    0.000 queues.py:337(SimpleQueue)
       12    0.000    0.000    0.000    0.000 docstring.py:31(__init__)
        1    0.000    0.000    0.000    0.000 {method 'dot' of 'numpy.ndarray' objects}
       38    0.000    0.000    0.000    0.000 enum.py:446(<genexpr>)
       60    0.000    0.000    0.000    0.000 pyparsing.py:4046(<genexpr>)
        1    0.000    0.000    0.000    0.000 ImageSequence.py:1(<module>)
        1    0.000    0.000    0.000    0.000 six.py:164(_resolve)
       17    0.000    0.000    0.000    0.000 cycler.py:386(<dictcomp>)
        1    0.000    0.000    0.000    0.000 hermite.py:1657(Hermite)
        3    0.000    0.000    0.000    0.000 legend_handler.py:453(__init__)
       23    0.000    0.000    0.000    0.000 overrides.py:219(array_function_from_dispatcher)
       12    0.000    0.000    0.000    0.000 {method '__enter__' of '_multiprocessing.SemLock' objects}
       56    0.000    0.000    0.000    0.000 __init__.py:1863(<genexpr>)
        5    0.000    0.000    0.000    0.000 datetime.py:397(_check_time_fields)
        1    0.000    0.000    0.000    0.000 _internal.py:240(_missing_ctypes)
        1    0.000    0.000    0.000    0.000 connection.py:348(Connection)
        4    0.000    0.000    0.000    0.000 pyparsing.py:602(__setitem__)
        1    0.000    0.000    0.000    0.000 pathlib.py:755(with_name)
       44    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 pyparsing.py:2835(__init__)
        1    0.000    0.000    0.000    0.000 tempfile.py:800(SpooledTemporaryFile)
       43    0.000    0.000    0.000    0.000 _compat_pickle.py:165(<genexpr>)
        1    0.000    0.000    0.000    0.000 datetime.py:1214(time)
        1    0.000    0.000    0.000    0.000 widgets.py:1798(_SelectorWidget)
        8    0.000    0.000    0.000    0.000 os.py:816(fsdecode)
       12    0.000    0.000    0.000    0.000 connection.py:134(_check_closed)
       17    0.000    0.000    0.000    0.000 platform.py:938(machine)
        1    0.000    0.000    0.000    0.000 posixpath.py:337(normpath)
       24    0.000    0.000    0.000    0.000 dviread.py:160(<listcomp>)
        1    0.000    0.000    0.000    0.000 collections.py:947(_CollectionWithSizes)
        9    0.000    0.000    0.000    0.000 __init__.py:44(__init__)
        1    0.000    0.000    0.000    0.000 connection.py:432(Listener)
        1    0.000    0.000    0.000    0.000 calendar.py:54(<listcomp>)
        2    0.000    0.000    0.000    0.000 rcsetup.py:131(_validate_date)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:1(<module>)
        6    0.000    0.000    0.000    0.000 _exceptions.py:17(_display_as_base)
        4    0.000    0.000    0.000    0.000 dataclasses.py:379(_tuple_str)
       42    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        9    0.000    0.000    0.000    0.000 pyparsing.py:3812(parseImpl)
        1    0.000    0.000    0.000    0.000 random.py:826(getrandbits)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:41(<setcomp>)
        1    0.000    0.000    0.000    0.000 threading.py:568(set)
        1    0.000    0.000    0.000    0.000 backend_bases.py:149(RendererBase)
       24    0.000    0.000    0.000    0.000 context.py:197(get_start_method)
       26    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        3    0.000    0.000    0.000    0.000 legend_handler.py:289(__init__)
        1    0.000    0.000    0.000    0.000 parse.py:147(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 gridspec.py:27(GridSpecBase)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:10(Gcf)
       24    0.000    0.000    0.000    0.000 process.py:37(current_process)
       36    0.000    0.000    0.000    0.000 fromnumeric.py:3123(_ndim_dispatcher)
        2    0.000    0.000    0.000    0.000 types.py:100(prepare_class)
        1    0.000    0.000    0.000    0.000 polar.py:706(_WedgeBbox)
        4    0.000    0.000    0.000    0.000 sre_parse.py:259(getwhile)
        2    0.000    0.000    0.000    0.000 dataclasses.py:370(_fields_in_init_order)
        1    0.000    0.000    0.000    0.000 synchronize.py:46(SemLock)
        8    0.000    0.000    0.000    0.000 pool.py:351(_check_running)
        1    0.000    0.000    0.000    0.000 __init__.py:902(createLock)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
       11    0.000    0.000    0.000    0.000 dataclasses.py:266(__init__)
        1    0.000    0.000    0.000    0.000 pool.py:921(ThreadPool)
        1    0.000    0.000    0.000    0.000 tz.py:1545(__init__)
       48    0.000    0.000    0.000    0.000 pyparsing.py:4239(<genexpr>)
        1    0.000    0.000    0.000    0.000 {built-in method posix.scandir}
        6    0.000    0.000    0.000    0.000 io.py:60(__getattr__)
       10    0.000    0.000    0.000    0.000 pyparsing.py:4680(stopOn)
        4    0.000    0.000    0.000    0.000 mixins.py:51(_unary_method)
        1    0.000    0.000    0.000    0.000 datetime.py:442(timedelta)
        1    0.000    0.000    0.000    0.000 threading.py:622(Barrier)
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
       13    0.000    0.000    0.000    0.000 _internal.py:863(npy_ctypes_check)
       51    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
       12    0.000    0.000    0.000    0.000 legend_handler.py:63(__init__)
        1    0.000    0.000    0.000    0.000 figure.py:1935(SubFigure)
        1    0.000    0.000    0.000    0.000 functools.py:946(__init__)
       12    0.000    0.000    0.000    0.000 {built-in method builtins.round}
        7    0.000    0.000    0.000    0.000 rrule.py:69(__init__)
        1    0.000    0.000    0.000    0.000 _mathtext.py:331(BakomaFonts)
       16    0.000    0.000    0.000    0.000 enum.py:724(_generate_next_value_)
        1    0.000    0.000    0.000    0.000 gzip.py:121(GzipFile)
        5    0.000    0.000    0.000    0.000 inspect.py:1357(formatannotation)
        1    0.000    0.000    0.000    0.000 synchronize.py:210(Condition)
        1    0.000    0.000    0.000    0.000 synchronize.py:360(Barrier)
        4    0.000    0.000    0.000    0.000 pool.py:266(__del__)
        9    0.000    0.000    0.000    0.000 pyparsing.py:4662(__str__)
       36    0.000    0.000    0.000    0.000 fromnumeric.py:2263(_any_dispatcher)
        1    0.000    0.000    0.000    0.000 _inspect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 re.py:330(filter)
       37    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:437(LibraryLoader)
        1    0.000    0.000    0.000    0.000 uuid.py:84(UUID)
        2    0.000    0.000    0.000    0.000 dataclasses.py:573(<listcomp>)
        8    0.000    0.000    0.000    0.000 dataclasses.py:818(_set_qualname)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3761(__init__)
        5    0.000    0.000    0.000    0.000 pyparsing.py:4785(__str__)
        1    0.000    0.000    0.000    0.000 __init__.py:426(validate)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:79(_pack_uint32)
        1    0.000    0.000    0.000    0.000 stackplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 font_manager.py:596(FontProperties)
        1    0.000    0.000    0.000    0.000 ImageChops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:424(CompletedProcess)
       24    0.000    0.000    0.000    0.000 dviread.py:127(_dispatch)
        5    0.000    0.000    0.000    0.000 pyparsing.py:3622(__str__)
        8    0.000    0.000    0.000    0.000 fromnumeric.py:1924(_shape_dispatcher)
        1    0.000    0.000    0.000    0.000 __init__.py:853(_addHandlerRef)
       38    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
        1    0.000    0.000    0.000    0.000 _parser.py:247(parserinfo)
       17    0.000    0.000    0.000    0.000 cycler.py:170(change_key)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5208(__init__)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.000    0.000 colors.py:1107(Normalize)
        1    0.000    0.000    0.000    0.000 core.py:1324(make_mask_descr)
        1    0.000    0.000    0.000    0.000 polar.py:447(_ThetaShift)
        1    0.000    0.000    0.000    0.000 dviread.py:976(_LuatexKpsewhich)
       12    0.000    0.000    0.000    0.000 rcsetup.py:377(validate_fontweight)
        4    0.000    0.000    0.000    0.000 context.py:237(get_context)
        1    0.000    0.000    0.000    0.000 __init__.py:1420(Logger)
        1    0.000    0.000    0.000    0.000 _enums.py:115(<listcomp>)
        6    0.000    0.000    0.000    0.000 signal.py:49(decorator)
        3    0.000    0.000    0.000    0.000 rcsetup.py:395(_validate_mathtext_fallback)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:968(_sanity_check)
       17    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        1    0.000    0.000    0.000    0.000 axis3d.py:526(YAxis)
        8    0.000    0.000    0.000    0.000 relativedelta.py:13(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:67(register)
        1    0.000    0.000    0.000    0.000 bz2.py:26(BZ2File)
        1    0.000    0.000    0.000    0.000 core.py:1310(_replace_dtype_fields)
        5    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
        6    0.000    0.000    0.000    0.000 reduction.py:43(register)
        1    0.000    0.000    0.000    0.000 hmac.py:27(HMAC)
       29    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
       12    0.000    0.000    0.000    0.000 {method '__exit__' of '_multiprocessing.SemLock' objects}
        1    0.000    0.000    0.000    0.000 tz.py:1253(tzical)
        1    0.000    0.000    0.000    0.000 patches.py:2125(_Style)
        1    0.000    0.000    0.000    0.000 tokenize.py:321(read_or_stop)
        1    0.000    0.000    0.000    0.000 ImagePalette.py:25(ImagePalette)
        4    0.000    0.000    0.000    0.000 __init__.py:817(__init__)
