         3016217 function calls (3003914 primitive calls) in 37.620 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        7    0.000    0.000    0.000    0.000 pyparsing.py:5750(tokenMap)
        1    0.000    0.000    0.000    0.000 bz2.py:26(BZ2File)
       12    0.000    0.000    0.000    0.000 docstring.py:31(__init__)
        1    0.000    0.000    0.000    0.000 ast.py:74(_convert_signed_num)
        8    0.000    0.000    0.000    0.000 os.py:816(fsdecode)
        1    0.000    0.000    0.000    0.000 tripcolor.py:1(<module>)
       30    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        1    0.000    0.000    0.000    0.000 connection.py:114(_ConnectionBase)
        6    0.000    0.000    0.000    0.000 six.py:131(__init__)
        1    0.000    0.000    0.000    0.000 polynomial.py:1077(poly1d)
       17    0.000    0.000    0.000    0.000 cycler.py:386(<dictcomp>)
       14    0.000    0.000    0.000    0.000 mixins.py:26(_reflected_binary_method)
       11    0.000    0.000    0.000    0.000 dataclasses.py:450(_field_init)
        1    0.000    0.000    0.000    0.000 posixpath.py:337(normpath)
       40    0.000    0.000    0.000    0.000 colors.py:282(<genexpr>)
       17    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:273(<dictcomp>)
       99    0.000    0.000    0.000    0.000 {method 'ljust' of 'str' objects}
        1    0.000    0.000    0.000    0.000 dviread.py:773(PsfontsMap)
        1    0.000    0.000    0.000    0.000 ImageMode.py:1(<module>)
       56    0.000    0.000    0.000    0.000 pathlib.py:412(_select_from)
       46    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
      138    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        1    0.000    0.000    0.000    0.000 offsetbox.py:185(OffsetBox)
        2    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:945(Path)
        2    0.000    0.000    0.000    0.000 datetime.py:792(__new__)
        9    0.000    0.000    0.000    0.000 __init__.py:44(__init__)
       12    0.000    0.000    0.000    0.000 {method '__exit__' of '_multiprocessing.SemLock' objects}
        1    0.000    0.000    0.000    0.000 threading.py:986(_set_tstate_lock)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:362(__subclasshook__)
       23    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
        1    0.000    0.000    0.000    0.000 ast.py:70(_convert_num)
        1    0.000    0.000    0.000    0.000 offsetbox.py:571(DrawingArea)
       12    0.000    0.000    0.000    0.000 {method 'getbuffer' of '_io.BytesIO' objects}
       60    0.000    0.000    0.000    0.000 pyparsing.py:4046(<genexpr>)
       46    0.000    0.000    0.000    0.000 deprecation.py:176(__set_name__)
        2    0.000    0.000    0.000    0.000 selectors.py:584(_can_use)
       13    0.000    0.000    0.000    0.000 _internal.py:920(npy_ctypes_check)
        1    0.000    0.000    0.000    0.000 _dtype_ctypes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 defmatrix.py:73(matrix)
        4    0.000    0.000    0.000    0.000 deprecation.py:160(__get__)
        1    0.000    0.000    0.000    0.000 pathlib.py:755(with_name)
       18    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 _globals.py:52(__new__)
        1    0.000    0.000    0.000    0.000 polar.py:18(PolarTransform)
        1    0.000    0.000    0.000    0.000 image.py:1031(NonUniformImage)
        9    0.000    0.000    0.000    0.000 pyparsing.py:4662(__str__)
       36    0.000    0.000    0.000    0.000 context.py:187(get_context)
        3    0.000    0.000    0.000    0.000 six.py:85(_import_module)
        7    0.000    0.000    0.000    0.000 rrule.py:70(__init__)
        1    0.000    0.000    0.000    0.000 linalg.py:39(EigResult)
        1    0.000    0.000    0.000    0.000 ast.py:65(_raise_malformed_node)
        1    0.000    0.000    0.000    0.000 tz.py:1545(__init__)
       42    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       12    0.000    0.000    0.000    0.000 patches.py:2175(<genexpr>)
        5    0.000    0.000    0.000    0.000 datetime.py:397(_check_time_fields)
       12    0.000    0.000    0.000    0.000 legend_handler.py:63(__init__)
       71    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        1    0.000    0.000    0.000    0.000 pool.py:745(ApplyResult)
       48    0.000    0.000    0.000    0.000 pyparsing.py:4239(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:902(createLock)
        1    0.000    0.000    0.000    0.000 random.py:826(getrandbits)
        1    0.000    0.000    0.000    0.000 parse.py:147(_NetlocResultMixinBase)
       43    0.000    0.000    0.000    0.000 _compat_pickle.py:165(<genexpr>)
        1    0.000    0.000    0.000    0.000 relativedelta.py:18(relativedelta)
        1    0.000    0.000    0.000    0.000 _internal.py:240(_missing_ctypes)
        1    0.000    0.000    0.000    0.000 datetime.py:1214(time)
        1    0.000    0.000    0.000    0.000 gridspec.py:27(GridSpecBase)
        1    0.000    0.000    0.000    0.000 legend_handler.py:657(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:2693(_Base)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3812(parseImpl)
        2    0.000    0.000    0.000    0.000 rcsetup.py:131(_validate_date)
        2    0.000    0.000    0.000    0.000 function_base.py:5151(<listcomp>)
        1    0.000    0.000    0.000    0.000 font_manager.py:596(FontProperties)
       34    0.000    0.000    0.000    0.000 function_base.py:19(_linspace_dispatcher)
        5    0.000    0.000    0.000    0.000 inspect.py:1357(formatannotation)
        1    0.000    0.000    0.000    0.000 __init__.py:437(LibraryLoader)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:902(_resolve_name)
       12    0.000    0.000    0.000    0.000 connection.py:134(_check_closed)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:10(Gcf)
       23    0.000    0.000    0.000    0.000 overrides.py:173(array_function_from_dispatcher)
        4    0.000    0.000    0.000    0.000 dataclasses.py:379(_tuple_str)
        1    0.000    0.000    0.000    0.000 uuid.py:84(UUID)
        2    0.000    0.000    0.000    0.000 types.py:100(prepare_class)
       51    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
       36    0.000    0.000    0.000    0.000 util.py:44(sub_debug)
        6    0.000    0.000    0.000    0.000 _exceptions.py:17(_display_as_base)
       38    0.000    0.000    0.000    0.000 enum.py:446(<genexpr>)
       11    0.000    0.000    0.000    0.000 dataclasses.py:266(__init__)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:968(_sanity_check)
        2    0.000    0.000    0.000    0.000 six.py:119(_resolve)
       24    0.000    0.000    0.000    0.000 dviread.py:160(<listcomp>)
        3    0.000    0.000    0.000    0.000 rcsetup.py:395(_validate_mathtext_fallback)
        1    0.000    0.000    0.000    0.000 tokenize.py:321(read_or_stop)
        8    0.000    0.000    0.000    0.000 relativedelta.py:13(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:853(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
        3    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
        1    0.000    0.000    0.000    0.000 {built-in method posix.scandir}
        3    0.000    0.000    0.000    0.000 legend_handler.py:289(__init__)
        6    0.000    0.000    0.000    0.000 rcsetup.py:174(_make_type_validator)
        1    0.000    0.000    0.000    0.000 threading.py:224(Condition)
        1    0.000    0.000    0.000    0.000 axis.py:31(<listcomp>)
       17    0.000    0.000    0.000    0.000 cycler.py:170(change_key)
        1    0.000    0.000    0.000    0.000 threading.py:816(Thread)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:441(_setdef)
       16    0.000    0.000    0.000    0.000 enum.py:724(_generate_next_value_)
        1    0.000    0.000    0.000    0.000 patches.py:2125(_Style)
        1    0.000    0.000    0.000    0.000 _mathtext.py:331(BakomaFonts)
        1    0.000    0.000    0.000    0.000 pyparsing.py:188(<listcomp>)
        2    0.000    0.000    0.000    0.000 dataclasses.py:370(_fields_in_init_order)
        1    0.000    0.000    0.000    0.000 rrule.py:1418(_rrulestr)
       30    0.000    0.000    0.000    0.000 version.py:393(_parse_letter_version)
       26    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        1    0.000    0.000    0.000    0.000 axis3d.py:526(YAxis)
        1    0.000    0.000    0.000    0.000 backend_bases.py:149(RendererBase)
        1    0.000    0.000    0.000    0.000 __init__.py:426(validate)
        3    0.000    0.000    0.000    0.000 _weakrefset.py:37(__init__)
        1    0.000    0.000    0.000    0.000 _base.py:546(<dictcomp>)
        1    0.000    0.000    0.000    0.000 calendar.py:54(<listcomp>)
        1    0.000    0.000    0.000    0.000 collections.py:947(_CollectionWithSizes)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3761(__init__)
        1    0.000    0.000    0.000    0.000 core.py:1329(make_mask_descr)
        1    0.000    0.000    0.000    0.000 _secondary_axes.py:10(SecondaryAxis)
        1    0.000    0.000    0.000    0.000 polar.py:706(_WedgeBbox)
        1    0.000    0.000    0.000    0.000 transforms.py:1161(LockableBbox)
        1    0.000    0.000    0.000    0.000 datetime.py:442(timedelta)
        1    0.000    0.000    0.000    0.000 re.py:330(filter)
        2    0.000    0.000    0.000    0.000 {built-in method posix.access}
        1    0.000    0.000    0.000    0.000 rcsetup.py:1162(<listcomp>)
        1    0.000    0.000    0.000    0.000 process.py:399(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1970(Wm)
        8    0.000    0.000    0.000    0.000 dataclasses.py:818(_set_qualname)
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        1    0.000    0.000    0.000    0.000 six.py:236(create_module)
        1    0.000    0.000    0.000    0.000 category.py:26(StrCategoryConverter)
        1    0.000    0.000    0.000    0.000 _enums.py:115(<listcomp>)
        1    0.000    0.000    0.000    0.000 tempfile.py:800(SpooledTemporaryFile)
       12    0.000    0.000    0.000    0.000 {method 'islower' of 'str' objects}
        4    0.000    0.000    0.000    0.000 pool.py:734(__enter__)
        4    0.000    0.000    0.000    0.000 sre_parse.py:259(getwhile)
        1    0.000    0.000    0.000    0.000 dviread.py:976(_LuatexKpsewhich)
        6    0.000    0.000    0.000    0.000 io.py:60(__getattr__)
       20    0.000    0.000    0.000    0.000 _collections_abc.py:409(__subclasshook__)
        1    0.000    0.000    0.000    0.000 queues.py:35(Queue)
        1    0.000    0.000    0.000    0.000 _common.py:267(tzrangebase)
       11    0.000    0.000    0.000    0.000 pyparsing.py:646(__iter__)
       10    0.000    0.000    0.000    0.000 pyparsing.py:4680(stopOn)
        1    0.000    0.000    0.000    0.000 threading.py:568(set)
        1    0.000    0.000    0.000    0.000 __init__.py:221(<dictcomp>)
        1    0.000    0.000    0.000    0.000 fontconfig_pattern.py:27(FontconfigPatternParser)
       78    0.000    0.000    0.000    0.000 signal.py:21(<lambda>)
        9    0.000    0.000    0.000    0.000 _pytesttester.py:76(__init__)
        1    0.000    0.000    0.000    0.000 backend_tools.py:43(ToolBase)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3606(parseImpl)
        2    0.000    0.000    0.000    0.000 dataclasses.py:573(<listcomp>)
       12    0.000    0.000    0.000    0.000 {built-in method builtins.round}
        1    0.000    0.000    0.000    0.000 pyplot.py:112(install_repl_displayhook)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3794(__init__)
       28    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 afm.py:358(AFM)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4438(ParseElementEnhance)
        5    0.000    0.000    0.000    0.000 pyparsing.py:4785(__str__)
        1    0.000    0.000    0.000    0.000 ImageChops.py:1(<module>)
       34    0.000    0.000    0.000    0.000 fromnumeric.py:3172(_ndim_dispatcher)
       10    0.000    0.000    0.000    0.000 rcsetup.py:544(_validate_greaterequal0_lessthan1)
       24    0.000    0.000    0.000    0.000 context.py:197(get_start_method)
        1    0.000    0.000    0.000    0.000 axis.py:529(Ticker)
        1    0.000    0.000    0.000    0.000 dates.py:610(DateFormatter)
        1    0.000    0.000    0.000    0.000 widgets.py:26(LockDraw)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5208(__init__)
       77    0.000    0.000    0.000    0.000 signal.py:16(<lambda>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1056(TimerBase)
        3    0.000    0.000    0.000    0.000 rcsetup.py:770(validate_hist_bins)
        1    0.000    0.000    0.000    0.000 axis3d.py:519(XAxis)
        1    0.000    0.000    0.000    0.000 synchronize.py:46(SemLock)
        1    0.000    0.000    0.000    0.000 polar.py:447(_ThetaShift)
        1    0.000    0.000    0.000    0.000 dates.py:1159(RRuleLocator)
        1    0.000    0.000    0.000    0.000 collections.py:1372(LineCollection)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3636(White)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_224}
        8    0.000    0.000    0.000    0.000 {method 'removeprefix' of 'str' objects}
        5    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 pyparsing.py:300(ParseBaseException)
        1    0.000    0.000    0.000    0.000 _internal.py:217(_getintp_ctype)
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
        1    0.000    0.000    0.000    0.000 offsetbox.py:843(AuxTransformBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:932(AnchoredOffsetbox)
        1    0.000    0.000    0.000    0.000 figure.py:116(SubplotParams)
        1    0.000    0.000    0.000    0.000 index_tricks.py:310(AxisConcatenator)
        1    0.000    0.000    0.000    0.000 axis3d.py:533(ZAxis)
        1    0.000    0.000    0.000    0.000 dates.py:1087(DateLocator)
        1    0.000    0.000    0.000    0.000 figure.py:1935(SubFigure)
        1    0.000    0.000    0.000    0.000 core.py:6540(MaskedConstant)
       19    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        1    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 legend_handler.py:548(__init__)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:668(PngImageFile)
        4    0.000    0.000    0.000    0.000 __init__.py:817(__init__)
        2    0.000    0.000    0.000    0.000 core.py:6643(__setattr__)
        1    0.000    0.000    0.000    0.000 queue.py:258(_PySimpleQueue)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6716(unicode_set)
        1    0.000    0.000    0.000    0.000 platform.py:767(uname_result)
        4    0.000    0.000    0.000    0.000 pool.py:756(ready)
        1    0.000    0.000    0.000    0.000 transforms.py:1694(TransformWrapper)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:41(<setcomp>)
        1    0.000    0.000    0.000    0.000 calendar.py:150(Calendar)
       24    0.000    0.000    0.000    0.000 dviread.py:127(_dispatch)
        5    0.000    0.000    0.000    0.000 pyparsing.py:3622(__str__)
        5    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
       12    0.000    0.000    0.000    0.000 rcsetup.py:377(validate_fontweight)
        1    0.000    0.000    0.000    0.000 __init__.py:863(Handler)
        1    0.000    0.000    0.000    0.000 core.py:1315(_replace_dtype_fields)
       24    0.000    0.000    0.000    0.000 process.py:37(current_process)
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
        1    0.000    0.000    0.000    0.000 figure.py:51(_AxesStack)
        1    0.000    0.000    0.000    0.000 ImagePalette.py:25(ImagePalette)
        1    0.000    0.000    0.000    0.000 extras.py:1607(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 pathlib.py:128(<setcomp>)
        6    0.000    0.000    0.000    0.000 os.py:758(decode)
       31    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 _enums.py:179(<listcomp>)
        1    0.000    0.000    0.000    0.000 colors.py:1107(Normalize)
        1    0.000    0.000    0.000    0.000 __init__.py:3050(Entry)
        1    0.000    0.000    0.000    0.000 six.py:493(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 linalg.py:47(QRResult)
        1    0.000    0.000    0.000    0.000 triangulation.py:4(Triangulation)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3866(ParseExpression)
        9    0.000    0.000    0.000    0.000 fontconfig_pattern.py:151(<listcomp>)
        4    0.000    0.000    0.000    0.000 context.py:237(get_context)
        1    0.000    0.000    0.000    0.000 linalg.py:43(EighResult)
        1    0.000    0.000    0.000    0.000 _inspect.py:1(<module>)
        8    0.000    0.000    0.000    0.000 pool.py:351(_check_running)
        1    0.000    0.000    0.000    0.000 collections.py:1703(CircleCollection)
        1    0.000    0.000    0.000    0.000 cycler.py:104(Cycler)
        1    0.000    0.000    0.000    0.000 ticker.py:383(ScalarFormatter)
        1    0.000    0.000    0.000    0.000 __init__.py:2179(_backend_module_name)
        1    0.000    0.000    0.000    0.000 parse.py:359(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 six.py:164(_resolve)
        1    0.000    0.000    0.000    0.000 transforms.py:1895(Affine2D)
        2    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 calendar.py:71(_localized_day)
        1    0.000    0.000    0.000    0.000 backend_managers.py:33(ToolManager)
        1    0.000    0.000    0.000    0.000 backend_tools.py:351(ToolQuit)
        1    0.000    0.000    0.000    0.000 proj3d.py:1(<module>)
       14    0.000    0.000    0.000    0.000 _common.py:9(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:81(TransformNode)
        1    0.000    0.000    0.000    0.000 ElementTree.py:125(Element)
        1    0.000    0.000    0.000    0.000 tempfile.py:944(TemporaryDirectory)
       32    0.000    0.000    0.000    0.000 inspect.py:3003(return_annotation)
       29    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 triinterpolate.py:287(CubicTriInterpolator)
        1    0.000    0.000    0.000    0.000 artist.py:66(_finalize_rasterization)
        1    0.000    0.000    0.000    0.000 string.py:159(Formatter)
        1    0.000    0.000    0.000    0.000 linalg.py:55(SVDResult)
        4    0.000    0.000    0.000    0.000 pool.py:266(__del__)
        1    0.000    0.000    0.000    0.000 patches.py:3128(_Base)
       11    0.000    0.000    0.000    0.000 dataclasses.py:646(_is_classvar)
        1    0.000    0.000    0.000    0.000 queues.py:337(SimpleQueue)
        1    0.000    0.000    0.000    0.000 colors.py:553(Colormap)
        1    0.000    0.000    0.000    0.000 reduction.py:33(ForkingPickler)
        5    0.000    0.000    0.000    0.000 typing.py:2328(_namedtuple_mro_entries)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:262(__subclasshook__)
        1    0.000    0.000    0.000    0.000 six.py:205(load_module)
        1    0.000    0.000    0.000    0.000 patches.py:2116(_simpleprint_styles)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2791(_PendingSkip)
        3    0.000    0.000    0.000    0.000 __init__.py:1710(getEffectiveLevel)
        5    0.000    0.000    0.000    0.000 version.py:69(__lt__)
        1    0.000    0.000    0.000    0.000 pathlib.py:49(_Flavour)
        4    0.000    0.000    0.000    0.000 typing.py:1712(runtime_checkable)
        7    0.000    0.000    0.000    0.000 dataclasses.py:305(__set_name__)
        1    0.000    0.000    0.000    0.000 _base.py:1314(ArtistList)
        1    0.000    0.000    0.000    0.000 tz.py:201(tzlocal)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.000    0.000 subprocess.py:424(CompletedProcess)
        1    0.000    0.000    0.000    0.000 getlimits.py:32(MachArLike)
       33    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
        4    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
       12    0.000    0.000    0.000    0.000 connection.py:142(_check_writable)
        1    0.000    0.000    0.000    0.000 backend_tools.py:703(ToolZoom)
        2    0.000    0.000    0.000    0.000 scale.py:577(get_scale_names)
        5    0.000    0.000    0.000    0.000 __init__.py:1255(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:247(_register_at_fork_reinit_lock)
        1    0.000    0.000    0.000    0.000 platform.py:729(_Processor)
       38    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
       16    0.000    0.000    0.000    0.000 _dtype.py:24(_kind_name)
       14    0.000    0.000    0.000    0.000 typing.py:705(__eq__)
       22    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:795(is_package)
       23    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 transforms.py:1284(Transform)
        1    0.000    0.000    0.000    0.000 extras.py:1655(__init__)
        1    0.000    0.000    0.000    0.000 linalg.py:51(SlogdetResult)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 pool.py:921(ThreadPool)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:508(NavigationToolbar2Tk)
        1    0.000    0.000    0.000    0.000 calendar.py:560(LocaleTextCalendar)
        1    0.000    0.000    0.000    0.000 transforms.py:2673(ScaledTranslation)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:912(_BackendTk)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3308(ToolContainerBase)
       33    0.000    0.000    0.000    0.000 pyparsing.py:4246(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:1784(__init__)
        5    0.000    0.000    0.000    0.000 enum.py:442(__iter__)
        1    0.000    0.000    0.000    0.000 colors.py:849(LinearSegmentedColormap)
        1    0.000    0.000    0.000    0.000 core.py:191(<listcomp>)
        4    0.000    0.000    0.000    0.000 threading.py:90(RLock)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:367(errstate)
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
       25    0.000    0.000    0.000    0.000 dataclasses.py:426(<genexpr>)
        1    0.000    0.000    0.000    0.000 dates.py:1811(DateConverter)
        2    0.000    0.000    0.000    0.000 cm.py:135(__iter__)
        1    0.000    0.000    0.000    0.000 ticker.py:1311(EngFormatter)
        1    0.000    0.000    0.000    0.000 _binary.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:622(Barrier)
        4    0.000    0.000    0.000    0.000 stride_tricks.py:25(_maybe_view_as_subclass)
       11    0.000    0.000    0.000    0.000 dataclasses.py:510(_init_param)
        1    0.000    0.000    0.000    0.000 _base.py:212(_process_plot_var_args)
        1    0.000    0.000    0.000    0.000 widgets.py:588(RangeSlider)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1772(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3087(Word)
        1    0.000    0.000    0.000    0.000 __init__.py:1291(Manager)
        1    0.000    0.000    0.000    0.000 gzip.py:121(GzipFile)
        1    0.000    0.000    0.000    0.000 dates.py:643(ConciseDateFormatter)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3463(_Backend)
        1    0.000    0.000    0.000    0.000 transforms.py:1093(TransformedBbox)
        1    0.000    0.000    0.000    0.000 Image.py:3116(register_open)
       16    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:79(<genexpr>)
        7    0.000    0.000    0.000    0.000 enum.py:451(__members__)
        1    0.000    0.000    0.000    0.000 triplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:602(RcParams)
        1    0.000    0.000    0.000    0.000 selectors.py:81(BaseSelector)
       10    0.000    0.000    0.000    0.000 __future__.py:83(__init__)
        7    0.000    0.000    0.000    0.000 getlimits.py:157(_register_type)
        1    0.000    0.000    0.000    0.000 sre_parse.py:1066(expand_template)
        1    0.000    0.000    0.000    0.000 popen_fork.py:12(Popen)
        1    0.000    0.000    0.000    0.000 axis.py:30(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:67(register)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4988(Forward)
        1    0.000    0.000    0.000    0.000 hmac.py:27(HMAC)
        1    0.000    0.000    0.000    0.000 _nested_sequence.py:18(_NestedSequence)
        1    0.000    0.000    0.000    0.000 datetime.py:1114(tzinfo)
        4    0.000    0.000    0.000    0.000 dataclasses.py:388(<listcomp>)
        1    0.000    0.000    0.000    0.000 synchronize.py:360(Barrier)
        1    0.000    0.000    0.000    0.000 ticker.py:1116(LogitFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:1933(MaxNLocator)
        1    0.000    0.000    0.000    0.000 traceback.py:335(StackSummary)
        3    0.000    0.000    0.000    0.000 index_tricks.py:320(__init__)
        3    0.000    0.000    0.000    0.000 typing.py:1107(__mro_entries__)
        1    0.000    0.000    0.000    0.000 collections.py:1254(BrokenBarHCollection)
        1    0.000    0.000    0.000    0.000 Image.py:3176(register_extensions)
        1    0.000    0.000    0.000    0.000 __init__.py:345(Variable)
        1    0.000    0.000    0.000    0.000 constants.py:1(<module>)
        1    0.000    0.000    0.000    0.000 six.py:169(_SixMetaPathImporter)
        1    0.000    0.000    0.000    0.000 tz.py:1475(GettzFunc)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2904(Keyword)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:145(ChunkStream)
        1    0.000    0.000    0.000    0.000 version.py:106(LegacyVersion)
        1    0.000    0.000    0.000    0.000 _iotools.py:229(NameValidator)
        1    0.000    0.000    0.000    0.000 random.py:219(__init_subclass__)
        1    0.000    0.000    0.000    0.000 __config__.py:101(<listcomp>)
        1    0.000    0.000    0.000    0.000 category.py:179(UnitData)
        1    0.000    0.000    0.000    0.000 tz.py:1253(tzical)
        2    0.000    0.000    0.000    0.000 pyparsing.py:841(__getattr__)
        1    0.000    0.000    0.000    0.000 transforms.py:2341(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 colors.py:420(ColorConverter)
        1    0.000    0.000    0.000    0.000 colors.py:1991(LightSource)
        1    0.000    0.000    0.000    0.000 traceback.py:243(FrameSummary)
        6    0.000    0.000    0.000    0.000 signal.py:49(decorator)
        1    0.000    0.000    0.000    0.000 filedialog.py:33(FileDialog)
        1    0.000    0.000    0.000    0.000 streamplot.py:316(Grid)
        1    0.000    0.000    0.000    0.000 image.py:863(AxesImage)
        1    0.000    0.000    0.000    0.000 backend_tools.py:895(ToolHelpBase)
        2    0.000    0.000    0.000    0.000 pathlib.py:38(_ignore_error)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 widgets.py:2490(ToolLineHandles)
        1    0.000    0.000    0.000    0.000 widgets.py:3203(EllipseSelector)
       12    0.000    0.000    0.000    0.000 patches.py:2171(<genexpr>)
        1    0.000    0.000    0.000    0.000 uuid.py:333(hex)
        1    0.000    0.000    0.000    0.000 ticker.py:2586(LogitLocator)
        1    0.000    0.000    0.000    0.000 transforms.py:2637(BboxTransformFrom)
        1    0.000    0.000    0.000    0.000 socket.py:662(SocketIO)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1304(DatetimeFormat)
        1    0.000    0.000    0.000    0.000 __init__.py:2501(Grid)
        1    0.000    0.000    0.000    0.000 six.py:129(_LazyModule)
        1    0.000    0.000    0.000    0.000 tz.py:1167(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 dates.py:1898(_SwitchableDateConverter)
       16    0.000    0.000    0.000    0.000 pyparsing.py:495(__getitem__)
        3    0.000    0.000    0.000    0.000 rcsetup.py:421(validate_ps_distiller)
        1    0.000    0.000    0.000    0.000 _nbit.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:22(memmap)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1541(DraggableBase)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3561(CharsNotIn)
        1    0.000    0.000    0.000    0.000 colors.py:1382(CenteredNorm)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
